CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
3,imagery,0.07853074481421897,0.5804608439519935,RECALL,20677
3,recognition_memory,0.07808794622342591,0.5804608439519935,RECALL,6649
3,imagine,0.07764779849289632,0.5804608439519935,RECALL,3788
3,familiarity,0.07648955027912402,0.5804608439519935,RECALL,14917
3,autobiographical_memory,0.07489346635367326,0.5804608439519935,RECALL,5475
3,episodic_simulation,0.07401496280546332,0.5804608439519935,RECALL,398
3,recognition,0.07213554679064157,0.5804608439519935,RECALL,37683
3,spatial_memory,0.07155126110477596,0.5804608439519935,RECALL,1778
3,navigation,0.07087068016138838,0.5804608439519935,RECALL,4357
3,semantic_memory,0.06859546826214126,0.5804608439519935,RECALL,4187
3,episodic_future_thinking,0.06642597337058602,0.5804608439519935,RECALL,368
3,source_memory,0.06495219050750199,0.5804608439519935,RECALL,3775
3,prospection,0.06407047456343226,0.5804608439519935,RECALL,625
3,visual_perception,0.06403546657702883,0.5804608439519935,RECALL,2743
3,judgment,0.06362791406600153,0.5804608439519935,RECALL,32153
4,memory,0.09102916480423193,0.5684386908895309,RETRIEVAL,104621
4,declarative_memory,0.07648238892904365,0.5684386908895309,RETRIEVAL,2010
4,episodic_memory,0.07368236212628497,0.5684386908895309,RETRIEVAL,11977
4,recognition_memory,0.07256098415603579,0.5684386908895309,RETRIEVAL,6649
4,episodic_simulation,0.07154895391808416,0.5684386908895309,RETRIEVAL,398
4,recall,0.06825330384043714,0.5684386908895309,RETRIEVAL,14945
4,recognition,0.06692028842160762,0.5684386908895309,RETRIEVAL,37683
4,autobiographical_memory,0.06387200179383418,0.5684386908895309,RETRIEVAL,5475
4,retrieval,0.06148055992049775,0.5684386908895309,RETRIEVAL,53088
4,remembering,0.06126005727287515,0.5684386908895309,RETRIEVAL,5084
4,semantic_memory,0.05937955259486749,0.5684386908895309,RETRIEVAL,4187
4,semantic_information,0.05906569369003839,0.5684386908895309,RETRIEVAL,2485
4,cognitive_map,0.058967763120457685,0.5684386908895309,RETRIEVAL,508
4,spatial_memory,0.056595394524385376,0.5684386908895309,RETRIEVAL,1778
4,episodic_future_thinking,0.05340800286302666,0.5684386908895309,RETRIEVAL,368
4,memory_process,0.052964355587011985,0.5684386908895309,RETRIEVAL,1389
4,prospection,0.05277666827096692,0.5684386908895309,RETRIEVAL,625
4,face_perception,0.05134292623317079,0.5684386908895309,RETRIEVAL,4458
4,familiarity,0.04875804553117573,0.5684386908895309,RETRIEVAL,14917
4,source_memory,0.047852070010477095,0.5684386908895309,RETRIEVAL,3775
4,emotional_memory,0.046427368669136285,0.5684386908895309,RETRIEVAL,2226
4,remote_memory,0.04609799399233775,0.5684386908895309,RETRIEVAL,543
4,navigation,0.04588547680197637,0.5684386908895309,RETRIEVAL,4357
4,encoding,0.045476776199626485,0.5684386908895309,RETRIEVAL,60815
4,encoding_task,0.044831535937561104,0.5684386908895309,RETRIEVAL,2186
5,fear,0.2253748149966784,0.6687382097676836,EMOTION,25324
5,emotion,0.2249024857302385,0.6687382097676836,EMOTION,68311
5,facial_expression,0.19289377893059464,0.6687382097676836,EMOTION,18306
5,valence,0.19162499208763287,0.6687382097676836,EMOTION,25850
5,arousal,0.1737936381118957,0.6687382097676836,EMOTION,17711
5,memory,0.16396216012350534,0.6687382097676836,EMOTION,104621
5,emotional_memory,0.15742458328789266,0.6687382097676836,EMOTION,2226
5,face,0.1569120170369636,0.6687382097676836,EMOTION,128314
5,declarative_memory,0.15152256637722122,0.6687382097676836,EMOTION,2010
6,reward,0.31054621602485905,0.6485815523899808,REWARD,66044
6,reward_anticipation,0.2654069207375782,0.6485815523899808,REWARD,3466
6,reward_processing,0.24780808659067474,0.6485815523899808,REWARD,5176
6,monetary_incentive_delay_task,0.20482501621764715,0.6485815523899808,REWARD,551
6,anticipation,0.1780608985865225,0.6485815523899808,REWARD,15770
6,reward_learning,0.1645453018575135,0.6485815523899808,REWARD,885
6,instrumental_conditioning,0.15660092576282525,0.6485815523899808,REWARD,494
6,reinforcement_learning,0.14365504851454838,0.6485815523899808,REWARD,2279
6,loss_anticipation,0.1403492061734208,0.6485815523899808,REWARD,417
6,feedback,0.13860126398866088,0.6485815523899808,REWARD,31574
6,addiction,0.13390872292006925,0.6485815523899808,REWARD,9399
6,expectancy,0.13172409252279915,0.6485815523899808,REWARD,6407
6,gambling,0.1313006727975083,0.6485815523899808,REWARD,2141
6,decision_making,0.13013809837266704,0.6485815523899808,REWARD,11019
6,wanting,0.1213975211378374,0.6485815523899808,REWARD,782
6,loss,0.11554234057738436,0.6485815523899808,REWARD,26644
6,loss_aversion,0.11089864240195857,0.6485815523899808,REWARD,792
7,reward,0.21550325777435847,0.6096969244234505,DECISION_MAKING,66044
7,reward_processing,0.17735069693186942,0.6096969244234505,DECISION_MAKING,5176
7,reward_anticipation,0.16048074672415602,0.6096969244234505,DECISION_MAKING,3466
7,monetary_incentive_delay_task,0.14091647912079652,0.6096969244234505,DECISION_MAKING,551
7,anticipation,0.13583238085775065,0.6096969244234505,DECISION_MAKING,15770
7,instrumental_conditioning,0.1277774897310616,0.6096969244234505,DECISION_MAKING,494
7,reinforcement_learning,0.10653244373209733,0.6096969244234505,DECISION_MAKING,2279
7,feedback,0.10048522152695016,0.6096969244234505,DECISION_MAKING,31574
7,reward_learning,0.09796152421330842,0.6096969244234505,DECISION_MAKING,885
7,decision_making,0.09503564934701167,0.6096969244234505,DECISION_MAKING,11019
7,expectancy,0.09163209298624997,0.6096969244234505,DECISION_MAKING,6407
7,habit_learning,0.08874002930409773,0.6096969244234505,DECISION_MAKING,333
8,reward,0.1816126688879494,0.6075324743321262,ANTICIPATION,66044
8,reward_processing,0.1445758959427194,0.6075324743321262,ANTICIPATION,5176
8,reward_anticipation,0.1416548777769463,0.6075324743321262,ANTICIPATION,3466
8,anticipation,0.13960465118506712,0.6075324743321262,ANTICIPATION,15770
8,monetary_incentive_delay_task,0.13533206229892947,0.6075324743321262,ANTICIPATION,551
8,feedback,0.10611737025386683,0.6075324743321262,ANTICIPATION,31574
8,motor_control,0.101996748507657,0.6075324743321262,ANTICIPATION,6048
8,instrumental_conditioning,0.09713855584090857,0.6075324743321262,ANTICIPATION,494
8,reinforcement_learning,0.09524643251422484,0.6075324743321262,ANTICIPATION,2279
8,expectancy,0.08587246933664976,0.6075324743321262,ANTICIPATION,6407
8,reward_learning,0.08308554078397068,0.6075324743321262,ANTICIPATION,885
9,reward,0.18861313257593768,0.625206745931942,SALIENCE,66044
9,reward_processing,0.15082657981725553,0.625206745931942,SALIENCE,5176
9,valence,0.12845610787599115,0.625206745931942,SALIENCE,25850
9,reward_anticipation,0.12408082484198575,0.625206745931942,SALIENCE,3466
9,decision_making,0.1236258367887819,0.625206745931942,SALIENCE,11019
9,autobiographical_memory,0.11168718526489516,0.625206745931942,SALIENCE,5475
9,arousal,0.10719915702315404,0.625206745931942,SALIENCE,17711
9,emotion,0.10658048380656372,0.625206745931942,SALIENCE,68311
9,anticipation,0.10170655797323414,0.625206745931942,SALIENCE,15770
9,social_cognition,0.09807467350130626,0.625206745931942,SALIENCE,8271
9,reward_learning,0.094211521180126,0.625206745931942,SALIENCE,885
9,salience,0.0941197303195535,0.625206745931942,SALIENCE,15457
9,prospection,0.09214314451457896,0.625206745931942,SALIENCE,625
9,mood,0.09166647084889926,0.625206745931942,SALIENCE,15151
9,intertemporal_choice,0.09072999959349798,0.625206745931942,SALIENCE,967
9,theory_mind,0.08911233109662818,0.625206745931942,SALIENCE,8533
9,expectancy,0.08735007563453133,0.625206745931942,SALIENCE,6407
9,negative_emotion,0.08589874392085785,0.625206745931942,SALIENCE,5032
9,episodic_simulation,0.08584553596280542,0.625206745931942,SALIENCE,398
10,anticipation,0.08590269777346647,0.5793628586097206,AROUSAL,15770
10,nociception,0.08422912330563068,0.5793628586097206,AROUSAL,422
10,arousal,0.07926485417917799,0.5793628586097206,AROUSAL,17711
10,pain,0.078816018106244,0.5793628586097206,AROUSAL,77552
10,micturition,0.06677790732878425,0.5793628586097206,AROUSAL,1111
11,spatial_attention,0.15318960908136522,0.6182657549525241,ATTENTION,7321
11,attention,0.14950235832762288,0.6182657549525241,ATTENTION,85465
11,manipulation,0.142743294926979,0.6182657549525241,ATTENTION,16872
11,execution,0.1350845335290553,0.6182657549525241,ATTENTION,15077
11,working_memory,0.1349188138362864,0.6182657549525241,ATTENTION,53575
11,visual_attention,0.12567730499178065,0.6182657549525241,ATTENTION,5345
11,reaction_time,0.1225023804813489,0.6182657549525241,ATTENTION,28960
11,vision,0.12101744967865068,0.6182657549525241,ATTENTION,13919
11,grasping,0.1205308210058412,0.6182657549525241,ATTENTION,5970
11,representation,0.11948450528887435,0.6182657549525241,ATTENTION,72956
11,visuospatial_attention,0.11846475716270648,0.6182657549525241,ATTENTION,2227
11,mental_representation,0.11472082655238125,0.6182657549525241,ATTENTION,1856
11,action,0.11446986461142734,0.6182657549525241,ATTENTION,80645
11,covert,0.11437305811182424,0.6182657549525241,ATTENTION,6023
11,eye,0.11407363312116801,0.6182657549525241,ATTENTION,26506
11,hand,0.11383512004557808,0.6182657549525241,ATTENTION,69501
11,strategy,0.11340004964437746,0.6182657549525241,ATTENTION,28060
11,intention,0.11277290995039735,0.6182657549525241,ATTENTION,10972
11,eye_movement,0.1099669303302936,0.6182657549525241,ATTENTION,10889
11,cognitive_process,0.10961580531145182,0.6182657549525241,ATTENTION,9090
11,rehearsal,0.10690989510917348,0.6182657549525241,ATTENTION,3800
11,saccade,0.10680113227193397,0.6182657549525241,ATTENTION,16382
12,arousal,0.1201033379903559,0.6092792399011424,CONTEXT,17711
12,anticipation,0.09901563575186492,0.6092792399011424,CONTEXT,15770
12,pain,0.09723343020332403,0.6092792399011424,CONTEXT,77552
12,interoception,0.09710101189327007,0.6092792399011424,CONTEXT,2303
12,emotion,0.09029019282109428,0.6092792399011424,CONTEXT,68311
12,monitoring,0.09003180614081904,0.6092792399011424,CONTEXT,18441
12,disgust,0.08885479214054623,0.6092792399011424,CONTEXT,8642
12,valence,0.08849908683768744,0.6092792399011424,CONTEXT,25850
12,language,0.08742111868356545,0.6092792399011424,CONTEXT,71269
12,context,0.08594584587145752,0.6092792399011424,CONTEXT,44728
12,empathy,0.08516714691615514,0.6092792399011424,CONTEXT,14978
12,error_detection,0.08213757581232223,0.6092792399011424,CONTEXT,2473
12,language_processing,0.08077569827684833,0.6092792399011424,CONTEXT,5825
12,expectancy,0.07956774028743878,0.6092792399011424,CONTEXT,6407
12,word,0.07888359059283254,0.6092792399011424,CONTEXT,150581
12,salience,0.07779476301303828,0.6092792399011424,CONTEXT,15457
12,painful_stimulation,0.07740222311670676,0.6092792399011424,CONTEXT,1286
12,semantic_processing,0.07677258915362369,0.6092792399011424,CONTEXT,8467
12,speech,0.07540261836110795,0.6092792399011424,CONTEXT,43945
12,semantics,0.07510193117640998,0.6092792399011424,CONTEXT,4206
13,monitoring,0.14992611029186922,0.610466822080769,COGNITIVE,18441
13,decision_making,0.11930164623743512,0.610466822080769,COGNITIVE,11019
13,cognitive_control,0.11864178527646548,0.610466822080769,COGNITIVE,23952
13,cognitive,0.10994552133293968,0.610466822080769,COGNITIVE,95850
13,autobiographical_memory,0.10958065842528808,0.610466822080769,COGNITIVE,5475
13,cognitive_process,0.10619673883045083,0.610466822080769,COGNITIVE,9090
13,error_detection,0.1021587279710462,0.610466822080769,COGNITIVE,2473
13,executive_function,0.09866173294690712,0.610466822080769,COGNITIVE,10406
13,remembering,0.09606076306524164,0.610466822080769,COGNITIVE,5084
13,valence,0.09571312225588716,0.610466822080769,COGNITIVE,25850
13,arousal,0.09523710026160004,0.610466822080769,COGNITIVE,17711
13,decision,0.09497097291611224,0.610466822080769,COGNITIVE,36297
13,response_selection,0.09451140989217313,0.610466822080769,COGNITIVE,4786
13,reaction_time,0.09324649766463974,0.610466822080769,COGNITIVE,28960
13,reward,0.09214764786228366,0.610466822080769,COGNITIVE,66044
13,episodic_memory,0.09209264751795644,0.610466822080769,COGNITIVE,11977
13,strategy,0.08940188148242098,0.610466822080769,COGNITIVE,28060
13,retrieval,0.08892924666296308,0.610466822080769,COGNITIVE,53088
13,memory,0.08886572671290922,0.610466822080769,COGNITIVE,104621
13,goal,0.08874803357724094,0.610466822080769,COGNITIVE,18484
13,working_memory,0.08607211313735184,0.610466822080769,COGNITIVE,53575
13,memory_retrieval,0.0845757258459208,0.610466822080769,COGNITIVE,4725
13,performance_monitoring,0.08435740017493802,0.610466822080769,COGNITIVE,1958
13,salience,0.08237879415586816,0.610466822080769,COGNITIVE,15457
14,working_memory,0.17769291118915928,0.6307116764738784,MANIPULATION,53575
14,manipulation,0.14264863752196968,0.6307116764738784,MANIPULATION,16872
14,reaction_time,0.13918130332252324,0.6307116764738784,MANIPULATION,28960
14,rehearsal,0.1323955067407728,0.6307116764738784,MANIPULATION,3800
14,execution,0.12768133531879766,0.6307116764738784,MANIPULATION,15077
14,cognitive_control,0.1259755442011997,0.6307116764738784,MANIPULATION,23952
14,cognitive_process,0.12323486976797288,0.6307116764738784,MANIPULATION,9090
14,monitoring,0.12100032570686353,0.6307116764738784,MANIPULATION,18441
14,strategy,0.11780007072736587,0.6307116764738784,MANIPULATION,28060
14,language,0.11613686562101835,0.6307116764738784,MANIPULATION,71269
14,word,0.11543194540495184,0.6307116764738784,MANIPULATION,150581
14,response_selection,0.11264284466700066,0.6307116764738784,MANIPULATION,4786
14,retrieval,0.11194075674404236,0.6307116764738784,MANIPULATION,53088
14,semantic_processing,0.11056527174871844,0.6307116764738784,MANIPULATION,8467
14,maintenance,0.10419118843229976,0.6307116764738784,MANIPULATION,13552
14,goal,0.103815221147982,0.6307116764738784,MANIPULATION,18484
14,semantics,0.10204223431586107,0.6307116764738784,MANIPULATION,4206
14,spatial_working_memory,0.1008708402952852,0.6307116764738784,MANIPULATION,3344
14,action,0.10047112436011252,0.6307116764738784,MANIPULATION,80645
14,task_set,0.10003855480166536,0.6307116764738784,MANIPULATION,2363
14,covert,0.099501834899596,0.6307116764738784,MANIPULATION,6023
14,meaning,0.09930745184963743,0.6307116764738784,MANIPULATION,16764
14,language_processing,0.09853960088828354,0.6307116764738784,MANIPULATION,5825
15,execution,0.20608332663309464,0.6174151154606384,EXECUTION,15077
15,movement,0.20024523608769984,0.6174151154606384,EXECUTION,95555
15,hand,0.1930209864929696,0.6174151154606384,EXECUTION,69501
15,motor_control,0.17163012225332214,0.6174151154606384,EXECUTION,6048
15,arm,0.14661184786907108,0.6174151154606384,EXECUTION,8556
15,motor_planning,0.1314828614938902,0.6174151154606384,EXECUTION,1528
15,motor_learning,0.12529547233915406,0.6174151154606384,EXECUTION,3260
15,grasping,0.12190702969838435,0.6174151154606384,EXECUTION,5970
16,anticipation,0.08665285660996054,0.5706545987692426,MOTOR_CONTROL,15770
16,painful_stimulation,0.08613466861624756,0.5706545987692426,MOTOR_CONTROL,1286
16,pain,0.07619093792492625,0.5706545987692426,MOTOR_CONTROL,77552
16,heat,0.07517796288499949,0.5706545987692426,MOTOR_CONTROL,4127
16,motor_control,0.07378270265227745,0.5706545987692426,MOTOR_CONTROL,6048
16,pain_sensation,0.07285739001154712,0.5706545987692426,MOTOR_CONTROL,499
16,arousal,0.06602421045601481,0.5706545987692426,MOTOR_CONTROL,17711
16,reward,0.06576054302001637,0.5706545987692426,MOTOR_CONTROL,66044
16,nociception,0.06336261783136715,0.5706545987692426,MOTOR_CONTROL,422
17,face_perception,0.18543951161656155,0.6459290765726341,VISION,4458
17,object_recognition,0.16085173134160358,0.6459290765726341,VISION,3416
17,vision,0.15885262049999618,0.6459290765726341,VISION,13919
17,recognition,0.1583854492898032,0.6459290765726341,VISION,37683
17,face,0.13993314187007672,0.6459290765726341,VISION,128314
17,familiarity,0.13917384416800355,0.6459290765726341,VISION,14917
17,visual_perception,0.137011293469975,0.6459290765726341,VISION,2743
17,visual_angle,0.13255920119595482,0.6459290765726341,VISION,3038
17,visual_object,0.1319880847158409,0.6459290765726341,VISION,2256
17,shape,0.1298194182556642,0.6459290765726341,VISION,25077
17,perception,0.12858685937489445,0.6459290765726341,VISION,39183
17,face_recognition,0.12659658321244088,0.6459290765726341,VISION,2956
17,visual_attention,0.12591979648448615,0.6459290765726341,VISION,5345
17,reading,0.12582430467884767,0.6459290765726341,VISION,50047
17,picture,0.12344378021471784,0.6459290765726341,VISION,57946
17,covert,0.11799603826678508,0.6459290765726341,VISION,6023
17,word,0.11744810230824032,0.6459290765726341,VISION,150581
17,naming,0.11643119418912673,0.6459290765726341,VISION,14704
17,object_perception,0.11605134910552647,0.6459290765726341,VISION,702
17,representation,0.11545105483793736,0.6459290765726341,VISION,72956
17,semantic_processing,0.1137310233259945,0.6459290765726341,VISION,8467
17,eye,0.11182140055987703,0.6459290765726341,VISION,26506
17,visual_motion,0.1104086515011358,0.6459290765726341,VISION,2313
17,retrieval,0.10997648797659022,0.6459290765726341,VISION,53088
17,repetition_priming,0.10902957621667456,0.6459290765726341,VISION,2176
18,hearing,0.19042355526198426,0.6414893185091424,HEARING,9526
18,listening,0.18113210847378172,0.6414893185091424,HEARING,7479
18,speech,0.1717543852281221,0.6414893185091424,HEARING,43945
18,tone,0.15643002536483885,0.6414893185091424,HEARING,15180
18,speech_perception,0.15555937013328755,0.6414893185091424,HEARING,4806
18,speech_processing,0.14602112382689894,0.6414893185091424,HEARING,2417
18,music,0.1424642923429219,0.6414893185091424,HEARING,15288
18,melody,0.13638578541039534,0.6414893185091424,HEARING,3589
18,passive_listening,0.13432853186744206,0.6414893185091424,HEARING,1321
18,auditory_perception,0.1269978622312625,0.6414893185091424,HEARING,755
18,audition,0.10940120826877316,0.6414893185091424,HEARING,1041
18,pain,0.10704112108624317,0.6414893185091424,HEARING,77552
18,heat,0.10404743806411346,0.6414893185091424,HEARING,4127
18,intonation,0.10396715085643114,0.6414893185091424,HEARING,1447
18,speech_production,0.10314823275539944,0.6414893185091424,HEARING,4816
18,painful_stimulation,0.10210266351787832,0.6414893185091424,HEARING,1286
18,prosody,0.10102044380327094,0.6414893185091424,HEARING,4917
18,pitch_discrimination,0.09869092944427653,0.6414893185091424,HEARING,465
18,syllable,0.09828608306866923,0.6414893185091424,HEARING,9984
18,auditory_feedback,0.09523956516291786,0.6414893185091424,HEARING,1174
18,voice_perception,0.08974133361538449,0.6414893185091424,HEARING,332
18,multisensory,0.08671511795656907,0.6414893185091424,HEARING,6028
18,interoception,0.08629116282281768,0.6414893185091424,HEARING,2303
19,speech,0.24400154380751696,0.6546959869788829,WORD,43945
19,listening,0.21200706314405765,0.6546959869788829,WORD,7479
19,language,0.21173596355675228,0.6546959869788829,WORD,71269
19,speech_processing,0.2110225656369716,0.6546959869788829,WORD,2417
19,speech_perception,0.20648767553733224,0.6546959869788829,WORD,4806
19,hearing,0.20351338419058346,0.6546959869788829,WORD,9526
19,language_processing,0.1939957069015343,0.6546959869788829,WORD,5825
19,semantic_processing,0.1672035091174105,0.6546959869788829,WORD,8467
19,syllable,0.1648738471506683,0.6546959869788829,WORD,9984
19,language_comprehension,0.16382935833963508,0.6546959869788829,WORD,2954
19,semantics,0.15984512181060975,0.6546959869788829,WORD,4206
19,word,0.15643964318039594,0.6546959869788829,WORD,150581
19,sentence_processing,0.14706093155735644,0.6546959869788829,WORD,2250
19,speech_production,0.14165594112865265,0.6546959869788829,WORD,4816
19,sentence_comprehension,0.13837569171548872,0.6546959869788829,WORD,3605
19,passive_listening,0.1371859788136895,0.6546959869788829,WORD,1321
19,syntax,0.13501654459644244,0.6546959869788829,WORD,2958
19,prosody,0.1343876943186958,0.6546959869788829,WORD,4917
19,phonology,0.13400535792317847,0.6546959869788829,WORD,3390
19,auditory_perception,0.13283576592050467,0.6546959869788829,WORD,755
19,intonation,0.1301587074763082,0.6546959869788829,WORD,1447
20,speech,0.2372620363633843,0.661139331529291,LANGUAGE,43945
20,hearing,0.2323604722357381,0.661139331529291,LANGUAGE,9526
20,speech_perception,0.22120814708146205,0.661139331529291,LANGUAGE,4806
20,listening,0.2209863485315224,0.661139331529291,LANGUAGE,7479
20,speech_processing,0.21793760794599792,0.661139331529291,LANGUAGE,2417
20,tone,0.1692869091933057,0.661139331529291,LANGUAGE,15180
20,language,0.16720274471715338,0.661139331529291,LANGUAGE,71269
20,music,0.15716921806990508,0.661139331529291,LANGUAGE,15288
20,syllable,0.15694060684750094,0.661139331529291,LANGUAGE,9984
20,passive_listening,0.1535907142195997,0.661139331529291,LANGUAGE,1321
20,language_processing,0.15164455083190234,0.661139331529291,LANGUAGE,5825
20,auditory_perception,0.14819585533205418,0.661139331529291,LANGUAGE,755
20,speech_production,0.1471668555667533,0.661139331529291,LANGUAGE,4816
20,melody,0.14306044954144698,0.661139331529291,LANGUAGE,3589
20,prosody,0.13495324656196575,0.661139331529291,LANGUAGE,4917
20,audition,0.12766181821417766,0.661139331529291,LANGUAGE,1041
20,intonation,0.12252862474887358,0.661139331529291,LANGUAGE,1447
20,language_comprehension,0.11747587446692495,0.661139331529291,LANGUAGE,2954
20,pitch_discrimination,0.11714804383616705,0.661139331529291,LANGUAGE,465
20,phonetics,0.10959079042061204,0.661139331529291,LANGUAGE,316
20,articulation,0.10934262582545362,0.661139331529291,LANGUAGE,2804
20,voice_perception,0.10912984817809494,0.661139331529291,LANGUAGE,332
20,semantic_processing,0.10863686798272802,0.661139331529291,LANGUAGE,8467
21,semantic_processing,0.13412910069612685,0.6052361617328453,MEANING,8467
21,word,0.12387851928354444,0.6052361617328453,MEANING,150581
21,semantic_knowledge,0.12239532144127713,0.6052361617328453,MEANING,2381
21,semantic_memory,0.11338411324384835,0.6052361617328453,MEANING,4187
21,episodic_memory,0.10564930596670903,0.6052361617328453,MEANING,11977
21,semantic_information,0.10464122657303457,0.6052361617328453,MEANING,2485
21,retrieval,0.10460361420179604,0.6052361617328453,MEANING,53088
21,memory,0.10246201307931856,0.6052361617328453,MEANING,104621
21,naming,0.1018892728549378,0.6052361617328453,MEANING,14704
21,imageability,0.10018139942461426,0.6052361617328453,MEANING,2312
21,language,0.099707293789836,0.6052361617328453,MEANING,71269
21,meaning,0.096282863998291,0.6052361617328453,MEANING,16764
21,familiarity,0.09423948078055336,0.6052361617328453,MEANING,14917
21,remembering,0.08937844262026623,0.6052361617328453,MEANING,5084
21,recognition_memory,0.08871679303108307,0.6052361617328453,MEANING,6649
21,word_recognition,0.08834042907933805,0.6052361617328453,MEANING,2529
21,recognition,0.08449297977766121,0.6052361617328453,MEANING,37683
21,lexicon,0.08402457661995033,0.6052361617328453,MEANING,1872
21,source_memory,0.08355557608161368,0.6052361617328453,MEANING,3775
21,reading,0.08276519661909601,0.6052361617328453,MEANING,50047
21,read,0.0801492986823682,0.6052361617328453,MEANING,8278
21,judgment,0.08000830363139687,0.6052361617328453,MEANING,32153
21,theory_mind,0.0795889575845347,0.6052361617328453,MEANING,8533
21,visual_word_recognition,0.07834180449958701,0.6052361617328453,MEANING,1278
