CLUSTER,TOKEN,R,ROC_AUC,DOMAIN
4,covert,0.1130878169233452,0.6449306957006335,Familiarity
4,naming,0.11191039753923834,0.6449306957006335,Familiarity
4,object_perception,0.11112462997338607,0.6449306957006335,Familiarity
5,memory,0.1958573744768804,0.6169308832291571,Recall
5,episodic_memory,0.17453112587066416,0.6169308832291571,Recall
5,retrieval,0.16532669774275666,0.6169308832291571,Recall
5,encoding,0.15445677817240872,0.6169308832291571,Recall
5,remembering,0.1526162845051783,0.6169308832291571,Recall
5,declarative_memory,0.14234416660699045,0.6169308832291571,Recall
5,recognition_memory,0.14183993557477909,0.6169308832291571,Recall
5,recall,0.12468675289080605,0.6169308832291571,Recall
5,semantic_memory,0.1184198637201504,0.6169308832291571,Recall
5,encoding_task,0.11789114037965626,0.6169308832291571,Recall
5,memory_process,0.117137096132489,0.6169308832291571,Recall
5,forgetting,0.11482698071797233,0.6169308832291571,Recall
5,recognition,0.11332388181049788,0.6169308832291571,Recall
5,memory_retrieval,0.1081999840201006,0.6169308832291571,Recall
5,familiarity,0.10727303686149006,0.6169308832291571,Recall
5,source_memory,0.10687936482212652,0.6169308832291571,Recall
5,spatial_memory,0.10591392062988034,0.6169308832291571,Recall
5,autobiographical_memory,0.10580510015557976,0.6169308832291571,Recall
5,memory_consolidation,0.10221600473887817,0.6169308832291571,Recall
5,longterm_memory,0.10074661950537687,0.6169308832291571,Recall
5,episodic_simulation,0.10003442698477738,0.6169308832291571,Recall
6,semantic_processing,0.14204103522473094,0.6169367940164574,Retrieval
6,word,0.1361769504101611,0.6169367940164574,Retrieval
6,semantic_knowledge,0.13072665176594014,0.6169367940164574,Retrieval
6,retrieval,0.12926864151780676,0.6169367940164574,Retrieval
6,memory,0.12684091070313874,0.6169367940164574,Retrieval
6,episodic_memory,0.12294620645114365,0.6169367940164574,Retrieval
6,familiarity,0.12068361531498735,0.6169367940164574,Retrieval
6,semantic_memory,0.12026388195077373,0.6169367940164574,Retrieval
6,naming,0.1164798629678785,0.6169367940164574,Retrieval
6,recognition,0.11404827939461595,0.6169367940164574,Retrieval
6,recognition_memory,0.11338633781256953,0.6169367940164574,Retrieval
6,remembering,0.10866169755626187,0.6169367940164574,Retrieval
6,semantic_information,0.10840095472052386,0.6169367940164574,Retrieval
6,imageability,0.10313658641036974,0.6169367940164574,Retrieval
6,picture,0.1024154905104957,0.6169367940164574,Retrieval
7,episodic_memory,0.12562886392422076,0.5933820799113749,Remembering
7,memory,0.11896618659309545,0.5933820799113749,Remembering
7,memory_retrieval,0.11678287201802108,0.5933820799113749,Remembering
7,remembering,0.1162341896749491,0.5933820799113749,Remembering
7,retrieval,0.11306103818526472,0.5933820799113749,Remembering
7,autobiographical_memory,0.1095731184130894,0.5933820799113749,Remembering
7,visual_imagery,0.09709504583654388,0.5933820799113749,Remembering
7,prospection,0.09035166056384482,0.5933820799113749,Remembering
7,episodic_simulation,0.08901065820085605,0.5933820799113749,Remembering
8,emotion,0.12640781137467347,0.5731629623889829,Emotion
8,fear,0.09287900348462066,0.5731629623889829,Emotion
8,arousal,0.09225658462777772,0.5731629623889829,Emotion
8,theory_mind,0.08994009098901734,0.5731629623889829,Emotion
8,sadness,0.08943277257753422,0.5731629623889829,Emotion
8,valence,0.08942271679876794,0.5731629623889829,Emotion
8,facial_expression,0.08926144963356801,0.5731629623889829,Emotion
8,disgust,0.08665401760749318,0.5731629623889829,Emotion
8,empathy,0.0861536098178203,0.5731629623889829,Emotion
8,speech,0.08349025571067356,0.5731629623889829,Emotion
8,negative_emotion,0.08159988849093455,0.5731629623889829,Emotion
8,language,0.08156563769057745,0.5731629623889829,Emotion
8,language_processing,0.08091846625762572,0.5731629623889829,Emotion
8,happiness,0.07862794768613396,0.5731629623889829,Emotion
8,prosody,0.07763167757814174,0.5731629623889829,Emotion
8,narrative,0.07753567636683954,0.5731629623889829,Emotion
8,social_cognition,0.07437594880788963,0.5731629623889829,Emotion
8,autobiographical_memory,0.07354578554104249,0.5731629623889829,Emotion
8,semantic_processing,0.07262514207192243,0.5731629623889829,Emotion
8,listening,0.07224572928118546,0.5731629623889829,Emotion
8,speech_processing,0.06868371247326653,0.5731629623889829,Emotion
8,syntax,0.0672319886835793,0.5731629623889829,Emotion
8,language_comprehension,0.06530564607827928,0.5731629623889829,Emotion
8,theory_mind_task,0.06529382086828571,0.5731629623889829,Emotion
8,semantic_memory,0.0630198523485668,0.5731629623889829,Emotion
9,emotion,0.2097355538015707,0.6674885266155963,Valence
9,fear,0.20876557370960924,0.6674885266155963,Valence
9,valence,0.17885100866616932,0.6674885266155963,Valence
9,memory,0.17642303365607093,0.6674885266155963,Valence
9,facial_expression,0.17586330092237046,0.6674885266155963,Valence
9,arousal,0.16504224213582086,0.6674885266155963,Valence
9,declarative_memory,0.16300720134278093,0.6674885266155963,Valence
9,emotional_memory,0.16112347266158614,0.6674885266155963,Valence
9,episodic_memory,0.15128139422555426,0.6674885266155963,Valence
9,face,0.14704801221287214,0.6674885266155963,Valence
9,recognition_memory,0.1454373761820419,0.6674885266155963,Valence
10,reward,0.18998137782452112,0.6108765539911731,Loss
10,reward_processing,0.1535922289744377,0.6108765539911731,Loss
10,reward_anticipation,0.14503612807807575,0.6108765539911731,Loss
10,anticipation,0.1113518607229455,0.6108765539911731,Loss
10,reward_learning,0.10059416460989433,0.6108765539911731,Loss
10,decision_making,0.09976677145546227,0.6108765539911731,Loss
10,valence,0.09411529234303913,0.6108765539911731,Loss
10,expectancy,0.0881649336364426,0.6108765539911731,Loss
10,taste,0.08747384758777152,0.6108765539911731,Loss
10,addiction,0.08710661747653156,0.6108765539911731,Loss
10,monetary_incentive_delay_task,0.08483468688645691,0.6108765539911731,Loss
10,arousal,0.08291753862402783,0.6108765539911731,Loss
10,mood,0.07892140580079868,0.6108765539911731,Loss
10,instrumental_conditioning,0.07789661646562987,0.6108765539911731,Loss
10,intertemporal_choice,0.0775364564271307,0.6108765539911731,Loss
10,loss,0.07436160060035353,0.6108765539911731,Loss
11,reward,0.3105462160248609,0.6485815523899808,Reward
11,reward_anticipation,0.2654069207375791,0.6485815523899808,Reward
11,reward_processing,0.2478080865906733,0.6485815523899808,Reward
11,monetary_incentive_delay_task,0.20482501621764654,0.6485815523899808,Reward
11,anticipation,0.17806089858652324,0.6485815523899808,Reward
11,reward_learning,0.16454530185751345,0.6485815523899808,Reward
11,instrumental_conditioning,0.15660092576282625,0.6485815523899808,Reward
11,reinforcement_learning,0.1436550485145483,0.6485815523899808,Reward
11,loss_anticipation,0.1403492061734212,0.6485815523899808,Reward
11,feedback,0.13860126398866007,0.6485815523899808,Reward
11,addiction,0.13390872292006986,0.6485815523899808,Reward
11,expectancy,0.13172409252279876,0.6485815523899808,Reward
11,gambling,0.13130067279750854,0.6485815523899808,Reward
11,decision_making,0.13013809837266635,0.6485815523899808,Reward
11,wanting,0.12139752113783775,0.6485815523899808,Reward
11,loss,0.11554234057738393,0.6485815523899808,Reward
11,loss_aversion,0.11089864240195868,0.6485815523899808,Reward
12,reward,0.21550325777435728,0.6096969244234505,Decision Making
12,reward_processing,0.17735069693187028,0.6096969244234505,Decision Making
12,reward_anticipation,0.16048074672415602,0.6096969244234505,Decision Making
12,monetary_incentive_delay_task,0.14091647912079666,0.6096969244234505,Decision Making
12,anticipation,0.13583238085775118,0.6096969244234505,Decision Making
12,instrumental_conditioning,0.1277774897310608,0.6096969244234505,Decision Making
12,reinforcement_learning,0.10653244373209747,0.6096969244234505,Decision Making
12,feedback,0.10048522152695054,0.6096969244234505,Decision Making
12,reward_learning,0.0979615242133086,0.6096969244234505,Decision Making
12,decision_making,0.09503564934701214,0.6096969244234505,Decision Making
12,expectancy,0.09163209298624976,0.6096969244234505,Decision Making
12,habit_learning,0.08874002930409748,0.6096969244234505,Decision Making
13,anticipation,0.08590269777346632,0.5793628586097206,Arousal
13,nociception,0.0842291233056305,0.5793628586097206,Arousal
13,arousal,0.07926485417917754,0.5793628586097206,Arousal
13,pain,0.07881601810624357,0.5793628586097206,Arousal
13,micturition,0.066777907328784,0.5793628586097206,Arousal
14,reward,0.1816126688879496,0.6075324743321262,Anticipation
14,reward_processing,0.1445758959427195,0.6075324743321262,Anticipation
14,reward_anticipation,0.14165487777694594,0.6075324743321262,Anticipation
14,anticipation,0.13960465118506735,0.6075324743321262,Anticipation
14,monetary_incentive_delay_task,0.1353320622989297,0.6075324743321262,Anticipation
14,feedback,0.10611737025386678,0.6075324743321262,Anticipation
14,motor_control,0.10199674850765683,0.6075324743321262,Anticipation
14,instrumental_conditioning,0.09713855584090822,0.6075324743321262,Anticipation
14,reinforcement_learning,0.09524643251422438,0.6075324743321262,Anticipation
14,expectancy,0.08587246933664985,0.6075324743321262,Anticipation
14,reward_learning,0.0830855407839706,0.6075324743321262,Anticipation
15,monitoring,0.12621064320202993,0.5942289514105139,Reaction Time
15,anticipation,0.1003872811339518,0.5942289514105139,Reaction Time
15,arousal,0.09390707676749208,0.5942289514105139,Reaction Time
15,pain,0.09384378208798597,0.5942289514105139,Reaction Time
15,reward,0.08749453200162466,0.5942289514105139,Reaction Time
15,error_detection,0.08578421242558495,0.5942289514105139,Reaction Time
15,response_selection,0.0833182813294347,0.5942289514105139,Reaction Time
15,decision_making,0.08119386320354746,0.5942289514105139,Reaction Time
15,painful_stimulation,0.08004988858647286,0.5942289514105139,Reaction Time
15,heat,0.07417396480569091,0.5942289514105139,Reaction Time
15,performance_monitoring,0.07286437578430169,0.5942289514105139,Reaction Time
15,motor_control,0.07170922091865206,0.5942289514105139,Reaction Time
15,reaction_time,0.07151507772013126,0.5942289514105139,Reaction Time
15,preparation,0.07042359452893933,0.5942289514105139,Reaction Time
15,cognitive_control,0.06949752606678625,0.5942289514105139,Reaction Time
15,reward_processing,0.06910697193015755,0.5942289514105139,Reaction Time
15,salience,0.06412191154934717,0.5942289514105139,Reaction Time
15,interoception,0.06256127326395647,0.5942289514105139,Reaction Time
15,effort,0.061925817956355024,0.5942289514105139,Reaction Time
15,rehearsal,0.06074853145742822,0.5942289514105139,Reaction Time
15,valence,0.06034313047150153,0.5942289514105139,Reaction Time
15,response_conflict,0.06006396562006426,0.5942289514105139,Reaction Time
15,decision,0.05996971153107654,0.5942289514105139,Reaction Time
15,pain_sensation,0.059570312506802385,0.5942289514105139,Reaction Time
16,monitoring,0.14183835801949202,0.6094480760508821,Cognition
16,working_memory,0.14051804378375102,0.6094480760508821,Cognition
16,cognitive_control,0.13178249354589644,0.6094480760508821,Cognition
16,response_selection,0.11417246358466167,0.6094480760508821,Cognition
16,execution,0.11225808192144268,0.6094480760508821,Cognition
16,reaction_time,0.10711335216322024,0.6094480760508821,Cognition
16,cognitive_process,0.10526780149697196,0.6094480760508821,Cognition
16,cognitive,0.10519859132099388,0.6094480760508821,Cognition
16,strategy,0.10440786425876936,0.6094480760508821,Cognition
16,manipulation,0.10267948338882754,0.6094480760508821,Cognition
16,error_detection,0.10155385581555842,0.6094480760508821,Cognition
16,preparation,0.09996928982929547,0.6094480760508821,Cognition
16,maintenance,0.09874725763893616,0.6094480760508821,Cognition
16,task_set,0.09729790277722487,0.6094480760508821,Cognition
16,executive_function,0.09613573645563914,0.6094480760508821,Cognition
16,goal,0.09538977088133163,0.6094480760508821,Cognition
16,spatial_working_memory,0.09277293878490536,0.6094480760508821,Cognition
16,rehearsal,0.08751257635248078,0.6094480760508821,Cognition
16,attention,0.08600857076905498,0.6094480760508821,Cognition
16,decision_making,0.08544892486075034,0.6094480760508821,Cognition
16,performance_monitoring,0.0837120927531621,0.6094480760508821,Cognition
16,planning,0.08188349210490645,0.6094480760508821,Cognition
16,task_difficulty,0.08002587612240368,0.6094480760508821,Cognition
16,updating,0.07899256125239726,0.6094480760508821,Cognition
16,intention,0.07674318702855314,0.6094480760508821,Cognition
17,reward,0.13435208289855927,0.6184994522131394,Thought
17,autobiographical_memory,0.123766274753601,0.6184994522131394,Thought
17,valence,0.12018827907248684,0.6184994522131394,Thought
17,social_cognition,0.11127203607134573,0.6184994522131394,Thought
17,decision_making,0.10819437800565544,0.6184994522131394,Thought
17,theory_mind,0.10629090745256492,0.6184994522131394,Thought
17,reward_processing,0.10607669915679432,0.6184994522131394,Thought
17,emotion,0.10335515732539692,0.6184994522131394,Thought
17,prospection,0.1033350256214822,0.6184994522131394,Thought
17,arousal,0.09674014190276067,0.6184994522131394,Thought
17,episodic_simulation,0.09291334047737622,0.6184994522131394,Thought
17,salience,0.08494242464839194,0.6184994522131394,Thought
17,thought,0.07802449109738964,0.6184994522131394,Thought
18,execution,0.14291309552852802,0.6169203046877085,Vision
18,spatial_attention,0.13956882849842922,0.6169203046877085,Vision
18,attention,0.13947714203629955,0.6169203046877085,Vision
18,manipulation,0.1376117544817375,0.6169203046877085,Vision
18,working_memory,0.12653935160436908,0.6169203046877085,Vision
18,action,0.12164827435812176,0.6169203046877085,Vision
18,reaction_time,0.12088227168410486,0.6169203046877085,Vision
18,covert,0.12046838428961633,0.6169203046877085,Vision
18,representation,0.12034255496112592,0.6169203046877085,Vision
18,visual_attention,0.11926684861816135,0.6169203046877085,Vision
18,grasping,0.11873009423813707,0.6169203046877085,Vision
18,intention,0.11852911408548154,0.6169203046877085,Vision
18,hand,0.1183860690136434,0.6169203046877085,Vision
18,eye,0.1130153317579064,0.6169203046877085,Vision
18,vision,0.11273929058829722,0.6169203046877085,Vision
18,mental_representation,0.10987004240299364,0.6169203046877085,Vision
18,rehearsal,0.1093886760507376,0.6169203046877085,Vision
18,strategy,0.10890521114504036,0.6169203046877085,Vision
18,visuospatial_attention,0.1079358903990712,0.6169203046877085,Vision
18,cognitive_process,0.10611472125210106,0.6169203046877085,Vision
18,grasp,0.10558202884722352,0.6169203046877085,Vision
18,goal,0.10545748920657733,0.6169203046877085,Vision
18,eye_movement,0.10280304938034844,0.6169203046877085,Vision
18,target,0.1014214994711145,0.6169203046877085,Vision
18,movement,0.09998935894660864,0.6169203046877085,Vision
19,arousal,0.1053895172290302,0.5970181072053531,Manipulation
19,anticipation,0.0995257348539479,0.5970181072053531,Manipulation
19,error_detection,0.09791856183482417,0.5970181072053531,Manipulation
19,reaction_time,0.09703950111216053,0.5970181072053531,Manipulation
19,cognitive_control,0.09617669432531492,0.5970181072053531,Manipulation
19,monitoring,0.09387892815847282,0.5970181072053531,Manipulation
19,interoception,0.09383528925826208,0.5970181072053531,Manipulation
19,response_selection,0.0916127000796522,0.5970181072053531,Manipulation
19,pain,0.0901010149996305,0.5970181072053531,Manipulation
19,working_memory,0.08894347954944952,0.5970181072053531,Manipulation
19,strategy,0.0879513529049632,0.5970181072053531,Manipulation
19,manipulation,0.08722974619251314,0.5970181072053531,Manipulation
19,response_inhibition,0.08655150645127216,0.5970181072053531,Manipulation
19,decision_making,0.08329895145285728,0.5970181072053531,Manipulation
19,context,0.08186510223221269,0.5970181072053531,Manipulation
19,painful_stimulation,0.08038675190756409,0.5970181072053531,Manipulation
19,task_set,0.07950467772820669,0.5970181072053531,Manipulation
19,cognitive_process,0.07750564899915319,0.5970181072053531,Manipulation
19,disgust,0.07491683602480656,0.5970181072053531,Manipulation
19,salience,0.07440386254423575,0.5970181072053531,Manipulation
19,expectancy,0.07431604772101266,0.5970181072053531,Manipulation
20,hand,0.2102519168256541,0.6245921660237461,Execution
20,execution,0.20450468488557969,0.6245921660237461,Execution
20,movement,0.18733073303438652,0.6245921660237461,Execution
20,grasping,0.14909466591370552,0.6245921660237461,Execution
20,arm,0.14754027083679072,0.6245921660237461,Execution
20,motor_control,0.14329111631969865,0.6245921660237461,Execution
20,grasp,0.13574503290334106,0.6245921660237461,Execution
20,representation,0.13006103266631672,0.6245921660237461,Execution
20,motor_planning,0.12511608471394695,0.6245921660237461,Execution
20,action,0.12240553204188499,0.6245921660237461,Execution
20,object_manipulation,0.1184742414573616,0.6245921660237461,Execution
20,motor_learning,0.11224722176824713,0.6245921660237461,Execution
20,move,0.111832931711938,0.6245921660237461,Execution
20,rehearsal,0.11083978896169636,0.6245921660237461,Execution
20,preparation,0.11021345254988148,0.6245921660237461,Execution
20,planning,0.10950961090789546,0.6245921660237461,Execution
20,imagination,0.10874652707732782,0.6245921660237461,Execution
20,motor_program,0.1069284648944113,0.6245921660237461,Execution
20,spatial_attention,0.1049713191919657,0.6245921660237461,Execution
20,foot,0.1015038637273538,0.6245921660237461,Execution
20,imagery,0.09974548421475526,0.6245921660237461,Execution
20,coordination,0.09920107948228424,0.6245921660237461,Execution
20,manipulation,0.09691005909476902,0.6245921660237461,Execution
21,motor_control,0.13077711127488295,0.5766590410707227,Movement
21,execution,0.10841246020567984,0.5766590410707227,Movement
21,movement,0.10790496846609066,0.5766590410707227,Movement
21,motor_learning,0.10620361069905898,0.5766590410707227,Movement
21,coordination,0.08448838995367725,0.5766590410707227,Movement
21,motor_sequence_learning,0.07919844008567509,0.5766590410707227,Movement
22,motor_learning,0.06486073283682063,0.5538843510787606,Motor Control
22,motor_control,0.0579589119134004,0.5538843510787606,Motor Control
22,vection,0.05654904322537435,0.5538843510787606,Motor Control
22,movement,0.055187965404565616,0.5538843510787606,Motor Control
22,autonomic_nervous_system_function,0.05402954988880443,0.5538843510787606,Motor Control
22,execution,0.04681044388983965,0.5538843510787606,Motor Control
23,motor_control,0.07735375232897204,0.5841179795876141,Coordination
23,movement,0.06883137024428759,0.5841179795876141,Coordination
23,tapping_task,0.06668756273398155,0.5841179795876141,Coordination
23,motor_learning,0.06276395553646212,0.5841179795876141,Coordination
23,coordination,0.06178221443183408,0.5841179795876141,Coordination
23,execution,0.0587648206070788,0.5841179795876141,Coordination
23,arm,0.05553689729410269,0.5841179795876141,Coordination
23,motor_planning,0.054391871762878616,0.5841179795876141,Coordination
23,motor_sequence_learning,0.05314062389371391,0.5841179795876141,Coordination
23,rehearsal,0.05013856475393511,0.5841179795876141,Coordination
24,hearing,0.17853510507372064,0.6338957338756654,Perception
24,listening,0.17286644720645414,0.6338957338756654,Perception
24,speech,0.1655029146229514,0.6338957338756654,Perception
24,speech_perception,0.149836995734369,0.6338957338756654,Perception
24,tone,0.14822891929072118,0.6338957338756654,Perception
24,music,0.13923438567593066,0.6338957338756654,Perception
24,speech_processing,0.13822154658017813,0.6338957338756654,Perception
24,melody,0.1322717937570796,0.6338957338756654,Perception
24,passive_listening,0.12432994068380912,0.6338957338756654,Perception
24,auditory_perception,0.11738034368778882,0.6338957338756654,Perception
24,pain,0.10675576647716796,0.6338957338756654,Perception
24,intonation,0.10389093150633184,0.6338957338756654,Perception
24,painful_stimulation,0.10359517578990196,0.6338957338756654,Perception
24,audition,0.10285246568077608,0.6338957338756654,Perception
24,heat,0.09954267880107633,0.6338957338756654,Perception
24,speech_production,0.09892081698099632,0.6338957338756654,Perception
24,prosody,0.09681603281648694,0.6338957338756654,Perception
24,syllable,0.09361616228240173,0.6338957338756654,Perception
24,auditory_feedback,0.09210677570914408,0.6338957338756654,Perception
24,interoception,0.09129999270457052,0.6338957338756654,Perception
24,pitch_discrimination,0.09083904930556827,0.6338957338756654,Perception
24,voice_perception,0.08689808723352091,0.6338957338756654,Perception
24,multisensory,0.08259390554007631,0.6338957338756654,Perception
24,perception,0.0813255782048662,0.6338957338756654,Perception
24,phonation,0.08069539046128132,0.6338957338756654,Perception
25,speech,0.23874630737334904,0.6573909434173604,Hearing
25,speech_perception,0.22435482173252808,0.6573909434173604,Hearing
25,hearing,0.2181752288558708,0.6573909434173604,Hearing
25,speech_processing,0.21715846980323367,0.6573909434173604,Hearing
25,listening,0.21446186649168653,0.6573909434173604,Hearing
25,language,0.18620091040191653,0.6573909434173604,Hearing
26,speech,0.22445704683326653,0.6612868168802188,Language
26,language,0.21182621189584785,0.6612868168802188,Language
26,language_processing,0.1993062768561684,0.6612868168802188,Language
26,speech_processing,0.19600449282605686,0.6612868168802188,Language
26,listening,0.19144817426162256,0.6612868168802188,Language
26,speech_perception,0.18888848136513986,0.6612868168802188,Language
26,hearing,0.1817863202695168,0.6612868168802188,Language
26,semantic_processing,0.179002371465233,0.6612868168802188,Language
26,semantics,0.17066898366811878,0.6612868168802188,Language
26,language_comprehension,0.1706090577316634,0.6612868168802188,Language
26,word,0.1645481296871656,0.6612868168802188,Language
26,syllable,0.15791605941883152,0.6612868168802188,Language
26,sentence_processing,0.15659915944446318,0.6612868168802188,Language
26,sentence_comprehension,0.1443332907443538,0.6612868168802188,Language
26,meaning,0.13640377504723558,0.6612868168802188,Language
26,phonology,0.1361129527587,0.6612868168802188,Language
26,syntax,0.13320095498981738,0.6612868168802188,Language
26,semantic_information,0.13256076046316068,0.6612868168802188,Language
27,word,0.18505518299560147,0.6387390777984222,Meaning
27,semantic_processing,0.17694343947686395,0.6387390777984222,Meaning
27,language,0.17316275208627913,0.6387390777984222,Meaning
27,semantics,0.16047445527545662,0.6387390777984222,Meaning
27,language_processing,0.15740153285433636,0.6387390777984222,Meaning
27,retrieval,0.14813378150256878,0.6387390777984222,Meaning
27,working_memory,0.1436175130127812,0.6387390777984222,Meaning
27,sentence_comprehension,0.1381063388338723,0.6387390777984222,Meaning
27,meaning,0.13564475525016065,0.6387390777984222,Meaning
27,sentence_processing,0.13515257601910252,0.6387390777984222,Meaning
27,phonological_processing,0.13389168908594934,0.6387390777984222,Meaning
27,language_comprehension,0.13338398615221053,0.6387390777984222,Meaning
27,syntax,0.13289099073192373,0.6387390777984222,Meaning
27,phonology,0.13088399695649489,0.6387390777984222,Meaning
27,reading,0.12595636350622758,0.6387390777984222,Meaning
27,reaction_time,0.12369121911845216,0.6387390777984222,Meaning
27,cognitive_process,0.12120099580050045,0.6387390777984222,Meaning
27,semantic_knowledge,0.12090824881446907,0.6387390777984222,Meaning
27,rehearsal,0.1196733548914595,0.6387390777984222,Meaning
27,manipulation,0.11956556449095175,0.6387390777984222,Meaning
27,word_generation,0.11876145736991735,0.6387390777984222,Meaning
27,semantic_information,0.11785536601805167,0.6387390777984222,Meaning
28,hearing,0.19745759986666325,0.6515257232445628,Speech
28,speech,0.1870055718551321,0.6515257232445628,Speech
28,listening,0.18301671505351805,0.6515257232445628,Speech
28,speech_processing,0.16854890530245886,0.6515257232445628,Speech
28,speech_perception,0.1674194737746514,0.6515257232445628,Speech
28,tone,0.15441849696632565,0.6515257232445628,Speech
28,music,0.139279751784738,0.6515257232445628,Speech
